dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.144901,45.020400,1.162717,2.150351,2.555153,0.160712,0.035681
0.020000,1.188924,45.022002,1.206770,2.202621,2.613497,2.917189,0.037058
0.020000,1.233999,45.023705,1.251877,2.255357,2.636806,1.165433,0.038469
0.020000,1.280132,45.025514,1.298045,2.308419,2.653087,0.814070,0.039913
0.020000,1.327341,45.027434,1.345294,2.362410,2.699599,2.325575,0.041391
0.020000,1.375642,45.029471,1.393638,2.417195,2.739242,1.982162,0.042904
0.020000,1.425039,45.031630,1.443082,2.472203,2.750370,0.556424,0.044451
0.020000,1.475545,45.033917,1.493639,2.527873,2.783512,1.657098,0.046033
0.020000,1.527176,45.036337,1.545327,2.584399,2.826284,2.138574,0.047650
0.020000,1.579948,45.038897,1.598160,2.641668,2.863477,1.859666,0.049304
0.020000,1.633865,45.041603,1.652146,2.699268,2.879991,0.825705,0.050994
0.020000,1.688941,45.044462,1.707296,2.757525,2.912861,1.643474,0.052720
0.020000,1.745189,45.047480,1.763625,2.816439,2.945664,1.640167,0.054483
0.020000,1.802621,45.050664,1.821145,2.876007,2.978405,1.637052,0.056284
0.020000,1.861250,45.054021,1.879870,2.936240,3.011652,1.662334,0.058122
0.020000,1.921092,45.057560,1.939816,2.997304,3.053235,2.079154,0.059999
0.020000,1.982154,45.061286,2.000992,3.058783,3.073955,1.036014,0.061914
0.020000,2.044449,45.065209,2.063410,3.120914,3.106524,1.628418,0.063867
0.020000,2.107982,45.069336,2.127078,3.183383,3.123454,0.846538,0.065860
0.020000,2.172755,45.073674,2.191995,3.245878,3.124751,0.064845,0.067891
0.020000,2.238766,45.078231,2.258163,3.308399,3.126023,0.063612,0.069961
0.020000,2.306015,45.083015,2.325582,3.370944,3.127281,0.062868,0.072070
0.020000,2.374501,45.088033,2.394252,3.433515,3.128533,0.062622,0.074218
0.020000,2.444225,45.093294,2.464175,3.496111,3.129791,0.062883,0.076404
0.020000,2.515186,45.098806,2.535349,3.558732,3.131064,0.063660,0.078629
0.020000,2.587388,45.104577,2.607781,3.621589,3.142850,0.589280,0.080892
0.020000,2.660826,45.110616,2.681467,3.684318,3.136446,-0.320163,0.083194
0.020000,2.735501,45.116931,2.756408,3.747056,3.136904,0.022862,0.085534
0.020000,2.811411,45.123530,2.832605,3.809822,3.138296,0.069605,0.087912
0.020000,2.888556,45.130424,2.910057,3.872617,3.139758,0.073090,0.090329
0.020000,2.966935,45.137620,2.988766,3.935443,3.141300,0.077135,0.092783
0.020000,3.046554,45.145129,3.068739,3.998637,3.159691,0.919511,0.095275
0.020000,3.127410,45.152959,3.149972,4.061678,3.152036,-0.382708,0.097805
0.020000,3.209498,45.161120,3.232465,4.124638,3.148037,-0.199977,0.100372
0.020000,3.292818,45.169621,3.316218,4.187638,3.149969,0.096632,0.102977
0.020000,3.377380,45.178472,3.401242,4.251216,3.178929,1.447965,0.105619
0.020000,3.463175,45.187684,3.487530,4.314374,3.157865,-1.053202,0.108298
0.020000,3.550200,45.197265,3.575080,4.377533,3.157949,0.004212,0.111014
0.020000,3.638466,45.207228,3.663907,4.441349,3.190848,1.644954,0.113767
0.020000,3.727963,45.217580,3.754001,4.504701,3.167592,-1.162798,0.116557
0.020000,3.818694,45.228334,3.845367,4.568285,3.179208,0.580813,0.119383
0.020000,3.910663,45.239499,3.938011,4.632202,3.195848,0.831993,0.122245
0.020000,4.003860,45.251086,4.031926,4.695727,3.176218,-0.981493,0.125143
0.020000,4.098293,45.263107,4.127121,4.759744,3.200878,1.232965,0.128076
0.020000,4.193934,45.275568,4.223570,4.822459,3.135733,-3.257249,0.131044
0.020000,4.290785,45.288481,4.321279,4.885444,3.149269,0.676804,0.134047
0.020000,4.388821,45.301853,4.420222,4.947157,3.085643,-3.181308,0.137083
0.020000,4.488042,45.315695,4.520404,5.009096,3.096959,0.565800,0.140152
0.020000,4.588424,45.330016,4.621802,5.069916,3.040987,-2.798599,0.143253
0.020000,4.689962,45.344824,4.724415,5.130646,3.036476,-0.225555,0.146386
0.020000,4.792642,45.360130,4.828229,5.190724,3.003913,-1.628133,0.149550
0.020000,4.896448,45.375940,4.933232,5.250150,2.971291,-1.631083,0.152744
0.020000,5.001378,45.392267,5.039424,5.309599,2.972467,0.058807,0.155968
0.020000,5.107409,45.409116,5.146786,5.368072,2.923666,-2.440088,0.159220
0.020000,5.214530,45.426498,5.255308,5.426131,2.902945,-1.036040,0.162500
0.020000,5.322738,45.444422,5.364991,5.484117,2.899280,-0.183235,0.165808
0.020000,5.432012,45.462896,5.475815,5.541236,2.855966,-2.165713,0.169142
0.020000,5.542341,45.481928,5.587774,5.597921,2.834242,-1.086210,0.172502
0.020000,5.653716,45.501528,5.700860,5.654293,2.818598,-0.782194,0.175887
0.020000,5.766125,45.521703,5.815065,5.710275,2.799097,-0.975016,0.179296
0.020000,5.879553,45.542463,5.930378,5.765625,2.767524,-1.578659,0.182729
0.020000,5.993990,45.563814,6.046789,5.820546,2.746046,-1.073933,0.186185
0.020000,6.109422,45.585765,6.164289,5.875039,2.724616,-1.071487,0.189662
0.020000,6.225839,45.608325,6.282873,5.929153,2.705710,-0.945313,0.193161
0.020000,6.343231,45.631502,6.402531,5.982901,2.687420,-0.914480,0.196680
0.020000,6.461583,45.655302,6.523252,6.036088,2.659341,-1.403934,0.200218
0.020000,6.580884,45.679734,6.645029,6.088853,2.638223,-1.055892,0.203776
0.020000,6.701122,45.704805,6.767853,6.141196,2.617165,-1.052926,0.207351
0.020000,6.822286,45.730522,6.891716,6.193119,2.596166,-1.049938,0.210943
0.020000,6.944362,45.756892,7.016608,6.244624,2.575227,-1.046962,0.214551
0.020000,7.067341,45.783924,7.142522,6.295711,2.554346,-1.044031,0.218175
0.020000,7.191209,45.811622,7.269450,6.346381,2.533523,-1.041179,0.221813
0.020000,7.315956,45.839995,7.397383,6.396636,2.512754,-1.038438,0.225465
0.020000,7.441569,45.869049,7.526312,6.446477,2.492037,-1.035838,0.229130
0.020000,7.568037,45.898790,7.656230,6.495904,2.471369,-1.033410,0.232806
0.020000,7.695349,45.929225,7.787129,6.544919,2.450745,-1.031184,0.236494
0.020000,7.823491,45.960359,7.918999,6.593522,2.430162,-1.029189,0.240192
0.020000,7.952453,45.992198,8.051833,6.641715,2.409613,-1.027451,0.243899
0.020000,8.082223,46.024748,8.185623,6.689497,2.389093,-1.025998,0.247615
0.020000,8.212789,46.058014,8.320361,6.736868,2.368596,-1.024854,0.251338
0.020000,8.344140,46.092002,8.456037,6.783831,2.348115,-1.024044,0.255069
0.020000,8.476263,46.126717,8.592645,6.830384,2.327643,-1.023589,0.258805
0.020000,8.609147,46.162163,8.730176,6.876527,2.307173,-1.023513,0.262545
0.020000,8.742782,46.198346,8.868622,6.922320,2.289650,-0.876154,0.266291
0.020000,8.877155,46.235270,9.007976,6.967683,2.268142,-1.075381,0.270039
0.020000,9.012253,46.272938,9.148228,7.012598,2.245740,-1.120091,0.273790
0.020000,9.148066,46.311356,9.289370,7.057101,2.225151,-1.029441,0.277542
0.020000,9.284582,46.350526,9.431393,7.101191,2.204523,-1.031430,0.281295
0.020000,9.421788,46.390452,9.574291,7.144868,2.183845,-1.033898,0.285047
0.020000,9.559676,46.431138,9.718055,7.188229,2.168063,-0.789100,0.288799
0.020000,9.698230,46.472586,9.862677,7.231087,2.142886,-1.258848,0.292548
0.020000,9.837441,46.514800,10.008147,7.273512,2.121228,-1.082866,0.296295
0.020000,9.977296,46.557782,10.154458,7.315516,2.100223,-1.050270,0.300038
0.020000,10.117784,46.601534,10.301601,7.357163,2.082352,-0.893552,0.303777
0.020000,10.258893,46.646059,10.449568,7.398366,2.060148,-1.110196,0.307511
0.020000,10.400611,46.691358,10.598350,7.439091,2.036262,-1.194312,0.311238
0.020000,10.542926,46.737432,10.747938,7.479387,2.014777,-1.074255,0.314958
0.020000,10.685829,46.784284,10.898325,7.519347,1.997992,-0.839237,0.318671
0.020000,10.829305,46.831914,11.049500,7.558775,1.971419,-1.328656,0.322375
0.020000,10.973343,46.880323,11.201455,7.597756,1.949035,-1.119194,0.326070
0.020000,11.117932,46.929512,11.354183,7.636357,1.930083,-0.947596,0.329754
0.020000,11.263060,46.979480,11.507672,7.674473,1.905785,-1.214878,0.333428
0.020000,11.408715,47.030228,11.661914,7.712106,1.881655,-1.206549,0.337090
0.020000,11.554885,47.081756,11.816901,7.749341,1.861733,-0.996089,0.340739
0.020000,11.701559,47.134063,11.972622,7.786078,1.836857,-1.243812,0.344375
0.020000,11.848724,47.187148,12.129069,7.822326,1.812401,-1.222787,0.347998
0.020000,11.996370,47.241010,12.286232,7.858165,1.791945,-1.022795,0.351605
0.020000,12.144483,47.295647,12.444102,7.893469,1.765214,-1.336522,0.355198
0.020000,12.293052,47.351059,12.602668,7.928304,1.741764,-1.172539,0.358774
0.020000,12.442065,47.407243,12.761921,7.962673,1.718449,-1.165754,0.362333
0.020000,12.591511,47.464196,12.921852,7.996514,1.692026,-1.321133,0.365875
0.020000,12.741377,47.521918,13.082449,8.029887,1.668629,-1.169836,0.369399
0.020000,12.891652,47.580403,13.243704,8.062734,1.642359,-1.313496,0.372904
0.020000,13.042323,47.639650,13.405605,8.095075,1.617042,-1.265888,0.376390
0.020000,13.193379,47.699656,13.568143,8.126903,1.591446,-1.279759,0.379855
0.020000,13.344808,47.760416,13.731308,8.158201,1.564895,-1.327588,0.383300
0.020000,13.496598,47.821927,13.895087,8.188976,1.538715,-1.309001,0.386724
0.020000,13.648737,47.884185,14.059471,8.219213,1.511860,-1.342740,0.390125
0.020000,13.801212,47.947185,14.224449,8.248904,1.484562,-1.364875,0.393505
0.020000,13.954012,48.010923,14.390010,8.278053,1.457451,-1.355546,0.396861
0.020000,14.107126,48.075393,14.556143,8.306642,1.429461,-1.399519,0.400194
0.020000,14.260540,48.140591,14.722837,8.334671,1.401452,-1.400460,0.403502
0.020000,14.414244,48.206510,14.890079,8.362137,1.373289,-1.408116,0.406787
0.020000,14.568224,48.273146,15.057860,8.389016,1.343939,-1.467519,0.410046
0.020000,14.722470,48.340491,15.226166,8.415335,1.315946,-1.399679,0.413279
0.020000,14.876968,48.408540,15.394987,8.441034,1.284980,-1.548296,0.416487
0.020000,15.031708,48.477287,15.564311,8.466181,1.257349,-1.381524,0.419668
0.020000,15.186676,48.546724,15.734124,8.490674,1.224627,-1.636103,0.422822
0.020000,15.341862,48.616844,15.904417,8.514623,1.197441,-1.359305,0.425948
0.020000,15.497252,48.687639,16.075174,8.537881,1.162924,-1.725842,0.429047
0.020000,15.652836,48.759104,16.246386,8.560603,1.136098,-1.341330,0.432118
0.020000,15.808601,48.831228,16.418039,8.582605,1.100070,-1.801360,0.435160
0.020000,15.964535,48.904006,16.590120,8.604068,1.073161,-1.345479,0.438173
0.020000,16.120625,48.977427,16.762616,8.624792,1.036194,-1.848325,0.441157
0.020000,16.276861,49.051484,16.935515,8.644967,1.008742,-1.372635,0.444111
0.020000,16.433230,49.126167,17.108803,8.664386,0.970974,-1.888386,0.447036
0.020000,16.589720,49.201468,17.282468,8.683246,0.943016,-1.397900,0.449930
0.020000,16.746318,49.277378,17.456494,8.701335,0.904423,-1.929640,0.452794
0.020000,16.903015,49.353887,17.630871,8.718855,0.875993,-1.421515,0.455626
0.020000,17.059795,49.430984,17.805583,8.735586,0.836568,-1.971239,0.458428
0.020000,17.216650,49.508662,17.980618,8.751740,0.807677,-1.444559,0.461199
0.020000,17.373565,49.586908,18.155960,8.767088,0.767445,-2.011578,0.463937
0.020000,17.530530,49.665714,18.331597,8.781850,0.738069,-1.468819,0.466644
0.020000,17.687537,49.745071,18.507520,8.796144,0.714707,-1.168091,0.469320
0.020000,17.844590,49.824976,18.683731,8.810547,0.720134,0.271360,0.471963
0.020000,18.001686,49.905423,18.860227,8.824829,0.714128,-0.300336,0.474574
0.020000,18.158829,49.986409,19.037011,8.839216,0.719360,0.261631,0.477154
0.020000,18.316017,50.067930,19.214081,8.853483,0.713319,-0.302080,0.479702
0.020000,18.473253,50.149981,19.391438,8.867848,0.718245,0.246335,0.482218
0.020000,18.630535,50.232557,19.569080,8.882094,0.712307,-0.296911,0.484702
0.020000,18.787867,50.315656,19.747009,8.896430,0.716810,0.225132,0.487154
0.020000,18.945247,50.399271,19.925222,8.910652,0.711118,-0.284563,0.489575
0.020000,19.102677,50.483399,20.103721,8.924954,0.715074,0.197769,0.491964
0.020000,19.260158,50.568034,20.282504,8.939149,0.709777,-0.264861,0.494321
0.020000,19.417691,50.653174,20.461572,8.953411,0.713058,0.164080,0.496647
0.020000,19.575276,50.738813,20.640923,8.967577,0.708304,-0.237721,0.498941
0.020000,19.732915,50.824947,20.820559,8.981792,0.710784,0.123991,0.501204
0.020000,19.890607,50.911571,21.000478,8.995927,0.706721,-0.203150,0.503435
0.020000,20.048356,50.998681,21.180680,9.010092,0.708271,0.077520,0.505635
0.020000,20.206160,51.086272,21.361164,9.024193,0.705046,-0.161253,0.507804
0.020000,20.364022,51.174341,21.541930,9.038304,0.705542,0.024782,0.509941
0.020000,20.521942,51.262881,21.722977,9.052370,0.703297,-0.112226,0.512047
0.020000,20.679921,51.351890,21.904305,9.066422,0.702617,-0.034019,0.514121
0.020000,20.837961,51.441362,22.085914,9.080452,0.701489,-0.056359,0.516165
0.020000,20.996062,51.531292,22.267803,9.094442,0.699518,-0.098587,0.518177
0.020000,21.154227,51.621677,22.449972,9.108435,0.699637,0.005967,0.520158
0.020000,21.312455,51.712511,22.632419,9.122360,0.696266,-0.168534,0.522108
0.020000,21.470749,51.803791,22.815146,9.136315,0.697752,0.074286,0.524028
0.020000,21.629108,51.895510,22.998149,9.150173,0.692884,-0.243391,0.525916
0.020000,21.787537,51.987667,23.181431,9.164090,0.695845,0.148045,0.527774
0.020000,21.946033,52.080254,23.364988,9.177878,0.689393,-0.322602,0.529601
0.020000,22.104600,52.173268,23.548823,9.191756,0.693925,0.226615,0.531397
0.020000,22.263238,52.266704,23.732933,9.205473,0.685815,-0.405536,0.533162
0.020000,22.421951,52.360558,23.917319,9.219313,0.692000,0.309290,0.534897
0.020000,22.580737,52.454824,24.101978,9.232956,0.682171,-0.491490,0.536602
0.020000,22.739600,52.549500,24.286913,9.246748,0.689592,0.371077,0.538276
0.020000,22.898539,52.644578,24.472120,9.260337,0.679452,-0.507035,0.539919
0.020000,23.057558,52.740057,24.657601,9.274062,0.686232,0.339024,0.541533
0.020000,23.216657,52.835929,24.843354,9.287615,0.677657,-0.428751,0.543116
0.020000,23.375838,52.932192,25.029379,9.301263,0.682390,0.236657,0.544669
0.020000,23.535103,53.028840,25.215674,9.314781,0.675897,-0.324664,0.546191
0.020000,23.694454,53.125869,25.402241,9.328351,0.678535,0.131899,0.547684
0.020000,23.853891,53.223274,25.589078,9.341835,0.674172,-0.218123,0.549146
0.020000,24.013417,53.321051,25.776185,9.355328,0.674688,0.025772,0.550579
0.020000,24.173033,53.419195,25.963560,9.368778,0.672484,-0.110205,0.551982
0.020000,24.332742,53.517701,26.151204,9.382195,0.670871,-0.080660,0.553355
0.020000,24.492545,53.616564,26.339116,9.395612,0.670830,-0.002019,0.554698
0.020000,24.652443,53.715781,26.527295,9.408954,0.667104,-0.186306,0.556011
0.020000,24.812439,53.815347,26.715742,9.422338,0.669210,0.105299,0.557295
0.020000,24.972534,53.915256,26.904454,9.435607,0.663409,-0.290047,0.558549
0.020000,25.132732,54.015506,27.093434,9.448959,0.667621,0.210594,0.559774
0.020000,25.293031,54.116089,27.282677,9.462155,0.659806,-0.390750,0.560969
0.020000,25.453437,54.217003,27.472186,9.475467,0.665581,0.288761,0.562134
0.020000,25.613950,54.318242,27.661958,9.488612,0.657272,-0.415460,0.563271
0.020000,25.774572,54.419802,27.851996,9.501862,0.662502,0.261498,0.564378
0.020000,25.935305,54.521679,28.042295,9.514983,0.656039,-0.323142,0.565456
0.020000,26.096152,54.623868,28.232858,9.528161,0.658915,0.143788,0.566504
0.020000,26.257115,54.726363,28.423684,9.541258,0.654842,-0.203648,0.567524
0.020000,26.418195,54.829161,28.614771,9.554368,0.655469,0.031369,0.568514
0.020000,26.579395,54.932258,28.806120,9.567441,0.653675,-0.089715,0.569475
0.020000,26.740718,55.035647,28.997729,9.580485,0.652184,-0.074569,0.570407
0.020000,26.902165,55.139326,29.189600,9.593535,0.652533,0.017454,0.571311
0.020000,27.063738,55.243289,29.381730,9.606517,0.649076,-0.172857,0.572185
0.020000,27.225440,55.347532,29.574121,9.619545,0.651409,0.116683,0.573031
0.020000,27.387273,55.452049,29.766771,9.632468,0.646162,-0.262357,0.573847
0.020000,27.549240,55.556837,29.959680,9.645470,0.650105,0.197132,0.574635
0.020000,27.711343,55.661891,30.152847,9.658347,0.643847,-0.312871,0.575394
0.020000,27.873584,55.767206,30.346273,9.671306,0.647924,0.203848,0.576125
0.020000,28.035966,55.872778,30.539957,9.684169,0.643137,-0.239383,0.576827
0.020000,28.198491,55.978603,30.733898,9.697072,0.645171,0.101702,0.577500
0.020000,28.361162,56.084674,30.928096,9.709921,0.642437,-0.136681,0.578144
0.020000,28.523982,56.190989,31.122552,9.722774,0.642652,0.010736,0.578760
0.020000,28.686952,56.297542,31.317264,9.735609,0.641742,-0.045472,0.579348
0.020000,28.850075,56.404329,31.512232,9.748416,0.640381,-0.068052,0.579907
0.020000,29.013354,56.511346,31.707457,9.761237,0.641046,0.033255,0.580438
0.020000,29.176792,56.618586,31.902937,9.774005,0.638372,-0.133726,0.580940
0.020000,29.340392,56.726048,32.098673,9.786811,0.640344,0.098585,0.581414
0.020000,29.504154,56.833724,32.294664,9.799544,0.636635,-0.185421,0.581859
0.020000,29.668084,56.941611,32.490911,9.812328,0.639208,0.128658,0.582276
0.020000,29.832183,57.049705,32.687412,9.825049,0.636022,-0.159308,0.582665
0.020000,29.996455,57.158000,32.884168,9.837801,0.637618,0.079776,0.583025
0.020000,30.160901,57.266492,33.081178,9.850516,0.635738,-0.093991,0.583358
0.020000,30.325525,57.375177,33.278443,9.863239,0.636146,0.020402,0.583661
0.020000,30.490329,57.484049,33.475962,9.875948,0.635438,-0.035408,0.583937
0.020000,30.655317,57.593105,33.673735,9.888647,0.634971,-0.023325,0.584185
0.020000,30.820491,57.702339,33.871762,9.901349,0.635117,0.007311,0.584404
0.020000,30.985855,57.811747,34.070042,9.914031,0.634101,-0.050826,0.584595
0.020000,31.151411,57.921324,34.268577,9.926727,0.634773,0.033620,0.584758
0.020000,31.317162,58.031066,34.467365,9.939398,0.633541,-0.061619,0.584892
0.020000,31.483111,58.140968,34.666407,9.952084,0.634318,0.038841,0.584999
0.020000,31.649261,58.251026,34.865702,9.964753,0.633465,-0.042633,0.585077
0.020000,31.815616,58.361234,35.065250,9.977430,0.633833,0.018418,0.585127
0.020000,31.982177,58.471588,35.265052,9.990101,0.633537,-0.014797,0.585149
0.020000,32.148950,58.582083,35.465108,10.002772,0.633578,0.002021,0.585143
0.020000,32.315935,58.692715,35.665417,10.015444,0.633581,0.000171,0.585109
0.020000,32.483138,58.803479,35.865979,10.028117,0.633641,0.002976,0.585046
0.020000,32.650560,58.914370,36.066795,10.040789,0.633595,-0.002285,0.584956
0.020000,32.818205,59.025383,36.267864,10.053469,0.634023,0.021405,0.584837
0.020000,32.986076,59.136514,36.469187,10.066141,0.633578,-0.022248,0.584690
0.020000,33.154177,59.247758,36.670764,10.078835,0.634725,0.057326,0.584515
0.020000,33.322511,59.359110,36.872594,10.091509,0.633720,-0.050237,0.584311
0.020000,33.491080,59.470566,37.074678,10.104217,0.635365,0.082260,0.584080
0.020000,33.659889,59.582120,37.277016,10.116903,0.634298,-0.053363,0.583820
0.020000,33.828940,59.693768,37.479609,10.129618,0.635767,0.073439,0.583532
0.020000,33.998238,59.805505,37.682455,10.142324,0.635294,-0.023639,0.583216
0.020000,34.167784,59.917326,37.885556,10.155047,0.636139,0.042257,0.582871
0.020000,34.337583,60.029226,38.088912,10.167779,0.636600,0.023020,0.582498
0.020000,34.507639,60.141201,38.292522,10.180508,0.636484,-0.005772,0.582097
0.020000,34.677954,60.253245,38.496387,10.193273,0.638209,0.086254,0.581668
0.020000,34.848531,60.365354,38.700507,10.206009,0.636804,-0.070255,0.581210
0.020000,35.019376,60.477523,38.904884,10.218811,0.640116,0.165602,0.580724
0.020000,35.190489,60.589746,39.109515,10.231559,0.637409,-0.135337,0.580209
0.020000,35.361877,60.702019,39.314403,10.244393,0.641698,0.214426,0.579666
0.020000,35.533541,60.814337,39.519546,10.257170,0.638862,-0.141793,0.579095
0.020000,35.705486,60.926694,39.724946,10.270019,0.642443,0.179043,0.578495
0.020000,35.877715,61.039086,39.930603,10.282839,0.641003,-0.071999,0.577866
0.020000,36.050232,61.151508,40.136517,10.295703,0.643170,0.108334,0.577209
0.020000,36.223039,61.263954,40.342689,10.308571,0.643414,0.012234,0.576523
0.020000,36.396142,61.376420,40.549118,10.321449,0.643882,0.023397,0.575809
0.020000,36.569543,61.488900,40.755805,10.334370,0.646085,0.110113,0.575066
0.020000,36.743245,61.601389,40.962750,10.347262,0.644586,-0.074950,0.574294
0.020000,36.917254,61.713882,41.169955,10.360242,0.649001,0.220760,0.573494
